fecha;propietario_mnemotecnico;propietario_nombre;balance_energia;balance_valorizado
2025-04-01;G0893;BELÉN SOLAR SPA;1269917,0;61586778,0
2025-04-01;G0894;TORTUGA SOLAR SPA;299150,0;12085621,0
2025-04-01;G0896;TAURO SOLAR SPA;261893,0;11679861,0
2025-04-01;G0897;GR LIUN SPA;2739768,0;60019756,0
2025-04-01;G0898;LARQUI SOLAR SPA [EN_REVISION];1229252,0;55356263,0
2025-04-01;G0899;CVE PROYECTO TREINTA Y UNO SPA;601504,0;14398968,0
2025-04-01;G0900;MARGARITA SOLAR SPA;548280,0;24427347,0
2025-04-01;G0908;ANDINA SOLAR 17 ESTE SPA;1167394,0;51101706,0
2025-04-01;G0911;TEDLAR DIEMOS SPA;1276265,0;53105273,0
2025-04-01;G0912;CVE PROYECTO VEINTISÉIS SPA;209685,0;2226102,0
2025-04-01;G0914;PARQUE FOTOVOLTAICO IDAHUILLO SPA;354307,0;15918069,0
2025-04-01;G0915;TEDLAR JUPITER SPA;860387,0;39900320,0
2025-04-01;G0916;PFV EL RAYADOR SPA;645560,0;4000790,0
2025-04-01;G0917;PFV LOS CISNES SPA;1068892,0;45789222,0
2025-04-01;G0918;VERONA SOLAR SPA;173193,0;9369478,0
2025-04-01;G0919;ANDINA SOLAR 10 SPA;1217268,0;54465395,0
2025-04-01;G0921;TENO III SPA;307940,0;14469418,0
2025-04-01;G0923;PFV EL LORO CHOROY SPA;1218458,0;57952975,0
2025-04-01;G0925;ANDINA SOLAR 13 SPA;1470747,0;70531634,0
2025-04-01;G0927;TEDLAR MERCURIO SPA [EN_REVISION];-78,0;-6879,0
2025-04-01;G0928;SOLAR TI TREINTA Y SIETE SPA;756801,0;34711455,0
2025-04-01;G0930;PFV LAS TAGUAS SPA;1386531,0;14373205,0
2025-04-01;G0933;ENERGIA RENOVABLE CAOBA SPA [EN_REVISION];408625,0;16603640,0
2025-04-01;G0935;DRACO SOLAR SPA;418688,0;19548870,0
2025-04-01;G0936;FAROL SOLAR SPA;445534,0;6301827,0
2025-04-01;G0938;ENERGÍA RENOVABLE RUCAPAINE SPA;1454219,0;68205601,0
2025-04-01;G0939;CHEQUEN SOLAR SPA;1327367,0;68328016,0
2025-04-01;G0941;CALDERA SOLAR SPA;905711,0;10582096,0
2025-04-01;G0942;PARQUE SOLAR UNIHUE SPA;347411,0;17609712,0
2025-04-01;G0943;PATRICIA SOLAR SPA;339667,0;15144876,0
2025-04-01;G0944;ESTREMERA ENERGÍA SPA;355867,0;15838587,0
2025-04-01;G0946;PARQUE SOLAR DON FLAVIO SPA;315917,0;15590997,0
2025-04-01;G0948;PARQUE SOLAR SANTA CRUZ SPA;341217,0;15279813,0
2025-04-01;G0949;TEDLAR LUNA SPA;161843,0;7271234,0
2025-04-01;G0950;CAUCE SOLAR SPA;1185787,0;13356880,0
2025-04-01;G0951;ENERGIA RENOVABLE OLMO SPA [En_Revision];365798,0;18070621,0
2025-04-01;G0952;SOLAR TI TREINTA Y SEIS SPA;718129,0;36029105,0
2025-04-01;G0953;SAN MARINO SOLAR SPA;1302480,0;55785388,0
2025-04-01;G0955;LAS CHILCAS SOLAR SPA;972869,0;12879163,0
2025-04-01;G0957;FOTOVOLTAICA ARRAYAN SPA [EN_REVISION];311785,0;15927740,0
2025-04-01;G0958;JOEL SOLAR SPA;30012,0;1378292,0
2025-04-01;G0959;SETF ENERGÍAS RENOVABLES SPA;6206373,0;250482402,0
2025-04-01;G0960;SONNEDIX COX ENERGY CHILE SPA;-18016370,0;-2156589968,0
2025-04-01;G0961;ENERGÍAS RENOVABLES EL BOLDO SPA;1346675,0;18916940,0
2025-04-01;G0962;SAO PAULO SOLAR SPA;1302269,0;59783044,0
2025-04-01;G0963;PFV EL MIRLO SPA;1043368,0;48526704,0
2025-04-01;G0965;PANGUILEMO SPA;215676,0;10508435,0
2025-04-01;G0966;FORESTAL NELTUME CARRANCO S.A.;169281,0;17228487,0
2025-04-01;G0967;FOTOVOLTAICA MOLLE SPA [EN_REVISION];379436,0;18928137,0
2025-04-01;G0968;RUBÉN SOLAR SPA;962487,0;46334988,0
2025-04-01;G0970;PFV EL CARPINTERO SPA;1508796,0;70766358,0
2025-04-01;G0971;SOL DEL SUR 15 SPA;696409,0;34067355,0
2025-04-01;G0975;ARCADIA GENERACIÓN SOLAR S.A.;44279069,0;563697381,0
2025-04-01;G0976;MVC SOLAR 38 SPA;410495,0;20641483,0
2025-04-01;G0977;FOTOVOLTAICA PUEBLO HUNDIDO SPA;360207,0;15528526,0
2025-04-01;G0980;LA HUERTA SPA;382829,0;18122179,0
2025-04-01;G0982;PFV EL CAIQUÉN SPA;1335682,0;65056366,0
2025-04-01;G0983;VESPA SOLAR SPA;675866,0;33058628,0
2025-04-01;G0986;MACAO SOLAR SPA;1185997,0;54031848,0
2025-04-01;G0987;BLUE SOLAR UNO SPA [EN_REVISION];-2692,0;-210614,0
2025-04-01;G0990;PARQUE EÓLICO ANTOFAGASTA SPA [EN_REVISION];5473852,0;339989687,0
2025-04-01;G0992;PESARO SOLAR SPA;354583,0;15243023,0
2025-04-01;G0998;QUILMO SOLAR SPA;750057,0;34707856,0
2025-04-01;G1002;DONGO ENERGÍA SPA;1687938,0;155870755,0
2025-04-01;G1006;CERRILLOS SPA [EN_REVISION];519369,0;11212549,0
2025-04-01;G1008;PARQUE SOLAR SAN ISIDRO SPA;1306088,0;55822759,0
2025-04-01;G1018;EL MIRADOR SPA;121213,0;9755402,0
2025-04-01;G1021;NEXTPOWER III CHILE HOLDCO II SPA;5253268,0;240385535,0
2025-04-01;G1022;RANGUIL SPA [EN_REVISION];85,0;20060,0
2025-04-01;G1026;PORTEZUELO SPA;396260,0;15847900,0
2025-04-01;G1032;ENCINA SPA [EN_REVISION];1,0;207,0
2025-04-01;G1033;TARUCA SOLAR SPA;617728,0;8658818,0
2025-04-01;G1038;ENLIGHT INVESTMENTS SPA;735314,0;1745013,0
2025-04-01;G1040;NUEVA CARENA SPA;4130419,0;387451594,0
2025-04-01;G1054;-;406055,0;17623766,0
2025-04-01;G1056;-;297479,0;12995185,0
2025-04-01;G1060;-;237250,0;12273924,0
2025-04-01;G1061;-;351795,0;8348835,0
2025-04-01;G1063;-;1625950,0;83303509,0
2025-04-01;G1067;-;1405027,0;16324177,0
2025-04-01;L0034;ENAP REFINERÍAS S.A.;-115267,0;43333784,0
2025-04-01;L0081;FORESTAL Y PAPELERA CONCEPCIÓN S.A.;-6,0;160541,0
2025-04-01;L0107;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);9943,0;-5570756,0
2025-04-01;L0120;MINERA ESCONDIDA LTDA.;-8756653,0;154358359,0
2025-04-01;L0141;MINERA CENTINELA;-4,0;25369,0
2025-04-01;L0203;TECNOCAP S.A.;-205087,0;-5387871,0
2025-04-01;P0005;CÓNDOR ENERGÍA SPA;-10367768,0;-4344763320,0
2025-04-01;P0008;ENERGY ASSET SPA;-17876842,0;-1614544357,0
2025-04-01;P0009;ENERQUINTA S.A.;-1278015,0;-111964644,0
2025-04-01;P0010;BIOCRUZ GENERACIÓN S.A.;0,0;-17,0
2025-04-01;P0012;EMOAC SPA;-95736344,0;-8606832024,0
2025-03-01;T0032;LÍNEA DE TRANSMISIÓN CABO LEONES S.A.;-1048030,0;62469375,0
2025-03-01;T0035;DIEGO DE ALMAGRO TRANSMISORA DE ENERGÍA S.A.;-49842,0;-2607980,0
2025-03-01;T0046;RED ELÉCTRICA DEL NORTE 2 S.A.;-66322,0;14248539,0
2025-03-01;T0058;CGE TRANSMISIÓN S.A.;-1698998,0;-10562647,0
2025-03-01;T0061;ALFA TRANSMISORA DE ENERGÍA S.A.;-4874417,0;45249560,0
2025-03-01;T0062;TRANSMISORA MELIPEUCO S.A.;-254845,0;-7737423,0
2025-03-01;T0133;SISTEMA DE TRANSMISIÓN DEL NORTE S.A.;-822223,0;97197475,0
2025-03-01;T0662;RED ELÉCTRICA DEL NORTE S.A.;-11048,0;-591043,0
2025-03-01;T0707;CASABLANCA TRANSMISORA DE ENERGÍA S.A.;-15716,0;-1060250,0
2025-03-01;T0827;LA HIGUERA TRANSMISIÓN S.A.;-358913,0;14139924,0
2025-03-01;T0832;TRANSMISORA PARINAS S.A.;-45047,0;-3699710,0
2025-03-01;T0835;SOCIEDAD TRANSMISORA METROPOLITANA S.A.;-135759,0;-10748991,0
2025-03-01;T0841;LA CONFLUENCIA TRANSMISIÓN S.A.;-132009,0;13724688,0
2025-04-01;G0001;ANDINA SOLAR 1 SPA;957684,0;41553925,0
2025-04-01;G0002;ARAUCO BIOENERGÍA SPA;72737555,0;7120166531,0
2025-04-01;G0003;GENERADORA ANTILHUE SPA;-122708,0;-11780745,0
2025-04-01;G0004;COLBÚN S.A.;-74988736,0;46080968,0
2025-04-01;G0005;EMPRESA ELÉCTRICA CAPULLO S.A.;4848776,0;425077668,0
2025-04-01;G0010;AES ANDES S.A.;-408352434,0;-31604409084,0
2025-04-01;G0011;GUACOLDA ENERGÍA SPA;153438396,0;16605137297,0
2025-04-01;G0012;ASOC. DE CANAL. SOCIEDAD DEL CANAL DE MAIPO;6036988,0;580963582,0
2025-04-01;G0016;SOLAR TI DIECISIETE SPA;419585,0;17313573,0
2025-04-01;G0017;EMPRESA ELÉCTRICA PEHUENCHE S.A.;123843689,0;12376903326,0
2025-04-01;G0019;ELÉCTRICA PUNTILLA S.A.;12215631,0;1144351443,0
2025-04-01;G0020;PARQUE SOLAR SALAMANCA SPA;337723,0;16251349,0
2025-04-01;G0021;ENEL GENERACIÓN CHILE S.A.;-709261372,0;-45381464969,0
2025-04-01;G0022;CARBOMET ENERGÍA S.A.;5300341,0;495923535,0
2025-04-01;G0023;CIA MOLINERA VILLARRICA LTDA;56216,0;5525294,0
2025-04-01;G0024;PARQUE SOLAR CANTILLANA SPA;1302069,0;59559656,0
2025-04-01;G0026;ANDINA SOLAR 6 SPA;386020,0;16586660,0
2025-04-01;G0030;PACIFIC HYDRO CHILE S.A.;-58937,0;-4976563,0
2025-04-01;G0031;TECNORED S.A.;-6291529,0;-539608149,0
2025-04-01;G0032;ELÉCTRICA NUEVA ENERGÍA S.A.;450289,0;48388042,0
2025-04-01;G0033;GENERACIÓN DE ENERGÍA NUEVA DEGAN SPA;-117936,0;-9919835,0
2025-04-01;G0034;ENORCHILE S.A.;479813,0;54411736,0
2025-04-01;G0035;ELEKTRA GENERACIÓN S.A.;41909,0;8851460,0
2025-04-01;G0040;HIDROELECTRICA PUCLARO S.A.;344530,0;33327480,0
2025-04-01;G0041;ENLASA GENERACIÓN CHILE S.A.;12180042,0;1440176427,0
2025-04-01;G0042;ESPINOS S.A.;7384128,0;948563883,0
2025-04-01;G0043;HIDROELÉCTRICA LA HIGUERA S.A.;17399054,0;1682792868,0
2025-04-01;G0047;CENTRAL CARDONES S.A.;-88999,0;-8909713,0
2025-04-01;G0048;GAS SUR S.A.;3596736,0;536644821,0
2025-04-01;G0049;EMPRESA ELÉCTRICA VENTANAS SPA;96573430,0;9952941712,0
2025-04-01;G0050;EÓLICA MONTE REDONDO SPA;9969491,0;762727188,0
2025-04-01;G0051;NORVIND S.A.;-1025783,0;-177871020,0
2025-04-01;G0052;GENERADORA DEL PACÍFICO SPA;1922896,0;18989548,0
2025-04-01;G0053;PARQUE EÓLICO LEBU-TORO SPA;293252,0;23919246,0
2025-04-01;G0054;ENERBOSCH S.A.;2024533,0;179122244,0
2025-04-01;G0056;ORAFTI CHILE S.A.;174461,0;19990946,0
2025-04-01;G0057;SOCIEDAD GENERADORA AUSTRAL S.A.;-4764155,0;-167385289,0
2025-04-01;G0059;KDM ENERGÍA S.A.;6133008,0;638892064,0
2025-04-01;G0061;EMPRESA ELÉCTRICA DIEGO DE ALMAGRO SPA;11336,0;15032731,0
2025-04-01;G0062;COMPAÑÍA BARRICK CHILE GENERACIÓN SPA;-107159,0;-8904668,0
2025-04-01;G0063;HIDROELÉCTRICA TRUENO S.A.;562138,0;50146673,0
2025-04-01;G0064;ON-GROUP S.A.;-2054635,0;-130214731,0
2025-04-01;G0067;COMASA SPA;27883270,0;2462661412,0
2025-04-01;G0071;HIDROELÉCTRICA RÍO LIRCAY S.A.;15149081,0;1418515685,0
2025-04-01;G0072;SONNEDIX ENERGY TRADING CHILE SPA;183898,0;16107485,0
2025-04-01;G0077;INACAL S.A.;-18204,0;-1406462,0
2025-04-01;G0078;HIDROELÉCTRICA LA CONFLUENCIA S.A.;14459433,0;1422111251,0
2025-04-01;G0079;NEOMAS SPA;-439499,0;-19165847,0
2025-04-01;G0083;HIDROELÉCTRICA MALLARAUCO S.A.;2364319,0;230376397,0
2025-04-01;G0084;MINICENTRAL HIDROELÉCTRICA EL DIUTO S.A.;1209361,0;106192635,0
2025-04-01;G0086;EMPRESA ELÉCTRICA LA ARENA SPA;2305389,0;207993131,0
2025-04-01;G0087;ENERGÍA PACÍFICO S.A.;3278981,0;291949934,0
2025-04-01;G0088;BIOENERGÍAS FORESTALES SPA;46532929,0;4100204645,0
2025-04-01;G0091;MANDINGA SOLAR SPA;685373,0;25064184,0
2025-04-01;G0092;HIDROELECTRICA ALLIPÉN S.A.;1730636,0;169480149,0
2025-04-01;G0093;EMPRESA ELÉCTRICA RUCATAYO S.A.;-22121177,0;-2130250987,0
2025-04-01;G0094;PFV LAS CACHAÑAS SPA;1125581,0;51192557,0
2025-04-01;G0095;PFV LAS GOLONDRINAS SPA;836829,0;40508422,0
2025-04-01;G0096;PALPANA DE VERANO SPA;319310,0;13138800,0
2025-04-01;G0098;PARQUE EÓLICO ATACAMA SPA;21165573,0;1482604385,0
2025-04-01;G0101;PACIFIC HYDRO CHACAYES S.A.;20837593,0;2089934328,0
2025-04-01;G0104;PARQUE TALINAY ORIENTE S.A.;13922722,0;943333140,0
2025-04-01;G0105;GR CANELO SPA;1328065,0;52461191,0
2025-04-01;G0108;HORMIGA SOLAR SPA;273782,0;14286395,0
2025-04-01;G0111;CONSORCIO SANTA MARTA S.A.;4261880,0;436243712,0
2025-04-01;G0115;HIDROELÉCTRICA ROBLERIA SPA;747648,0;73356862,0
2025-04-01;G0117;HIDROELÉCTRICA RÍO HUASCO S.A.;900349,0;66942190,0
2025-04-01;G0118;HIDROELÉCTRICA SAN ANDRÉS SPA;5542659,0;580267925,0
2025-04-01;G0119;AMANECER SOLAR SPA;-29810,0;-21895911,0
2025-04-01;G0121;GR POWER CHILE SPA;-31332862,0;-2790928328,0
2025-04-01;G0123;CENTRAL COLMITO S.A.;9488389,0;1346615015,0
2025-04-01;G0126;HBS ENERGÍA S.A.;34510,0;3150601,0
2025-04-01;G0128;ROBERTO TAMM Y CIA LTDA.;0,0;2,0
2025-04-01;G0129;RTS ENERGÍA S.A.;729442,0;44034300,0
2025-04-01;G0130;PARQUE EÓLICO EL ARRAYÁN SPA;9732140,0;779450452,0
2025-04-01;G0132;PARQUE EÓLICO LOS CURUROS SPA;13064984,0;886864126,0
2025-04-01;G0133;ENERGÍA LEÓN S.A.;176399,0;26683793,0
2025-04-01;G0136;ALBA SPA;5572174,0;550176063,0
2025-04-01;G0137;GENERADORA ELÉCTRICA PEHUI LTDA;295407,0;25720116,0
2025-04-01;G0140;COMMONPLACE ENERGY SPA;303213,0;4338295,0
2025-04-01;G0141;PV SALVADOR S.A.;-4504275,0;-489093953,0
2025-04-01;G0142;ENERGÍAS UCUQUER DOS S.A.;1774893,0;150798675,0
2025-04-01;G0144;PUNTA PALMERAS S.A.;7346941,0;593412985,0
2025-04-01;G0146;ANDES GENERACIÓN SPA;-55207,0;-4011340,0
2025-04-01;G0147;HIDROELÉCTRICA LLEUQUEREO S.A.;276773,0;19380183,0
2025-04-01;G0148;EMPRESA ELÉCTRICA LA LEONERA S.A.;3746594,0;324739040,0
2025-04-01;G0149;LOS GUINDOS GENERACIÓN SPA;250620,0;94301219,0
2025-04-01;G0152;AGRÍCOLA ANCALÍ LIMITADA;-96,0;-8364,0
2025-04-01;G0155;ENERGÍA COLLIL S.A.;2133607,0;198003998,0
2025-04-01;G0156;HIDROELÉCTRICA ENSENADA S.A.;528288,0;49948400,0
2025-04-01;G0157;GENERADORA ESTANCILLA SPA;580,0;24263,0
2025-04-01;G0158;HIDROELÉCTRICA LAS FLORES S.A.;1618406,0;148018750,0
2025-04-01;G0160;LOS PADRES HIDRO SPA;-824,0;-75186,0
2025-04-01;G0161;ABASTIBLE S.A.;-9966432,0;-888016252,0
2025-04-01;G0163;PSF LOMAS COLORADAS S.A.;197470,0;5081720,0
2025-04-01;G0164;PSF PAMA S.A.;335566,0;8988584,0
2025-04-01;G0165;COCHARCAS SOLAR SPA;1191725,0;56719906,0
2025-04-01;G0167;GENERADORA ELÉCTRICA KALTEMP LTDA.;382626,0;9912406,0
2025-04-01;G0168;JAVIERA SPA;-4107215,0;-979407702,0
2025-04-01;G0170;ENERGÍAS UCUQUER S.A.;1526407,0;132045783,0
2025-04-01;G0171;PARQUE SOLAR FOTOVOLTAICO LUZ DEL NORTE SPA;621123,0;-634359027,0
2025-04-01;G0172;LINZOR DE VERANO SPA;385042,0;18747324,0
2025-04-01;G0173;SOCIEDAD AGRÍCOLA Y GANADERA CURILEUFU LTDA.;39933,0;3756502,0
2025-04-01;G0174;HIDROELÉCTRICA PICHILONCO S.A.;518744,0;46384516,0
2025-04-01;G0175;ENERGÍA ATACAMA S.A.;275692,0;3952881,0
2025-04-01;G0176;HIDROELÉCTRICA EL CANELO S.A.;1455627,0;128485248,0
2025-04-01;G0177;EMPRESA ELÉCTRICA CARÉN S.A.;-3159779,0;-351412274,0
2025-04-01;G0178;DOSAL HNOS Y CIA LTDA;0,0;23,0
2025-04-01;G0179;HIDROELÉCTRICA EL PASO SPA;5321544,0;515180523,0
2025-04-01;G0183;PMGD BIO BIO NEGRETE S.A.;1040264,0;87934652,0
2025-04-01;G0186;HIDROELÉCTRICA TRAILELFU SPA;476939,0;41252834,0
2025-04-01;G0188;CHUNGUNGO S.A.;-4221054,0;-422406364,0
2025-04-01;G0191;CENTRAL HIDROELÉCTRICA RÍO MULCHÉN S.A.;159331,0;12602635,0
2025-04-01;G0192;LAS MOLLACAS SPA;81523,0;92550,0
2025-04-01;G0193;LA CHAPEANA SPA;-3868,0;-294531,0
2025-04-01;G0194;SOLAR LOS LOROS SPA;5592567,0;94606277,0
2025-04-01;G0195;CONEJO SOLAR SPA;-2680907,0;-1213771316,0
2025-04-01;G0198;HANWHA Q CELLS TIL TIL UNO SPA;297471,0;17131627,0
2025-04-01;G0199;RÍO ALTO SPA;7482710,0;734923259,0
2025-04-01;G0200;EÓLICA LA ESPERANZA S.A.;1331760,0;60029031,0
2025-04-01;G0203;SANTIAGO SOLAR S.A.;5569181,0;220690616,0
2025-04-01;G0204;SAN JUAN S.A.;-6634749,0;-1252222301,0
2025-04-01;G0205;PARQUE SOLAR BELLAVISTA SPA;288649,0;7279891,0
2025-04-01;G0207;ELÉCTRICA RASO POWER LTDA.;18626,0;1982992,0
2025-04-01;G0211;GR LLEUQUE SPA;750324,0;29969064,0
2025-04-01;G0213;EMPRESA ELÉCTRICA ANGAMOS SPA;131057999,0;12135039544,0
2025-04-01;G0215;EMPRESA ELÉCTRICA COCHRANE SPA;75592826,0;10778058403,0
2025-04-01;G0216;ENGIE ENERGÍA CHILE S.A.;-499567878,0;-40884506131,0
2025-04-01;G0220;GENERACIÓN SOLAR SPA;4812692,0;261940385,0
2025-04-01;G0221;PARQUE FOTOVOLTAICO NUEVO QUILLAGUA SPA;17363008,0;1962220650,0
2025-04-01;G0222;PLANTA SOLAR SAN PEDRO III SPA;5727405,0;75686163,0
2025-04-01;G0223;POZO ALMONTE SOLAR 2 S.A.;-8592,0;-1237717,0
2025-04-01;G0224;POZO ALMONTE SOLAR 3 S.A.;-15391,0;-4785645,0
2025-04-01;G0226;TAMAKAYA ENERGÍA SPA;52802488,0;6968692521,0
2025-04-01;G0227;CE CENTINELA SOLAR SPA;0,0;23111963,0
2025-04-01;G0228;PMGD PICA PILOT [No_Mostrar];2284753,0;-741205418,0
2025-04-01;G0231;ENERNUEVAS S.A.;1646595,0;130079000,0
2025-04-01;G0232;GEOTÉRMICA DEL NORTE S.A.;7996450,0;628514116,0
2025-04-01;G0233;BOLERO SPA;20337356,0;267846335,0
2025-04-01;G0234;INVERSIONES HORNITOS SPA;81381018,0;7181849834,0
2025-04-01;G0235;NORACID S.A.;7739866,0;553892335,0
2025-04-01;G0238;CE URIBE DE ANTOFAGASTA SOLAR SPA;2095653,0;22364667,0
2025-04-01;G0241;POZO ALMONTE SOLAR 1 SPA;2145395,0;19653686,0
2025-04-01;G0246;EL PELÍCANO SOLAR COMPANY SPA;-390689,0;-1144590731,0
2025-04-01;G0250;EMPRESA ELÉCTRICA TRANQUIL SPA;966152,0;92635106,0
2025-04-01;G0251;GESTEL INGENIERÍA LIMITADA;140689,0;6830786,0
2025-04-01;G0253;HIDROELECTRICA DOS VALLES SPA;502145,0;45668653,0
2025-04-01;G0254;CHESTER SOLAR V SPA;391690,0;12974142,0
2025-04-01;G0255;PIUTEL GENERACIÓN ELÉCTRICA LIMITADA;69647,0;5759786,0
2025-04-01;G0256;CHESTER SOLAR IV SPA;1217434,0;39377098,0
2025-04-01;G0258;QUILLAY SOLAR SPA;344993,0;14451225,0
2025-04-01;G0259;LIRIO DE CAMPO SOLAR SPA;336101,0;14487768,0
2025-04-01;G0261;FOTOVOLTAICA NORTE GRANDE 5 SPA;4530226,0;47747166,0
2025-04-01;G0262;GR ARAUCARIA SPA;1235653,0;48648323,0
2025-04-01;G0265;ACCIONA ENERGÍA CHILE HOLDINGS S.A.;-20522665,0;-7827836936,0
2025-04-01;G0266;BESALCO ENERGÍA RENOVABLE S.A.;-5857148,0;-541458206,0
2025-04-01;G0271;ENERGÍA CERRO EL MORADO S.A.;1136794,0;-75071674,0
2025-04-01;G0273;SUNENERGREEN S.A.;17580,0;-105294,0
2025-04-01;G0274;BIO ENERGÍA MOLINA SPA;123473,0;12157609,0
2025-04-01;G0275;EÓLICO LAS PEÑAS SPA;1963423,0;167654405,0
2025-04-01;G0277;DIVISADERO SPA.;521981,0;5056461,0
2025-04-01;G0280;SLK CB NUEVE SPA;449504,0;22518104,0
2025-04-01;G0282;GR TORRES DEL PAINE SPA;1423959,0;67972755,0
2025-04-01;G0285;PARQUE SOLAR VIVEROS SPA;1340017,0;17213615,0
2025-04-01;G0291;HIDROELÉCTRICA RÍO COLORADO S.A.;-212015,0;-24622592,0
2025-04-01;G0292;ENEL GREEN POWER CHILE S.A.;362089731,0;13781007831,0
2025-04-01;G0294;BIO ENERGÍA LOS PINOS SPA;1143907,0;108041536,0
2025-04-01;G0298;HIDROELÉCTRICA EMBALSE ANCOA SPA;5590079,0;507375004,0
2025-04-01;G0299;PARQUE EÓLICO CABO LEONES I S.A.;4585533,0;-487328577,0
2025-04-01;G0300;CALAMA SOLAR 1 SPA;2164163,0;21695752,0
2025-04-01;G0302;SOCER S.A.;1699419,0;149274963,0
2025-04-01;G0305;CALAMA SOLAR 2 SPA;2227928,0;22713226,0
2025-04-01;G0309;EMPRESA ELÉCTRICA PEUMO [EN_REVISION];840309,0;76842082,0
2025-04-01;G0310;VALLE DE LA LUNA II SPA;410588,0;20505486,0
2025-04-01;G0312;VENEZIA SOLAR SPA [EN_REVISION];1154043,0;54287767,0
2025-04-01;G0315;ENERGÍA EÓLICA SAN MATÍAS SPA;12877984,0;857042445,0
2025-04-01;G0322;HIDROELÉCTRICA PALACIOS SPA;218231,0;20031398,0
2025-04-01;G0325;EMPRESAS LIPIGAS S.A.;-3166833,0;-290821877,0
2025-04-01;G0329;LA MANGA ENERGY SPA;300472,0;11272735,0
2025-04-01;G0333;AUSTRIANSOLAR CHILE CUATRO SPA;13281475,0;145600756,0
2025-04-01;G0334;SAN FRANCISCO SOLAR SPA;452120,0;22270197,0
2025-04-01;G0338;AASA ENERGÍA S.A.;19482,0;1907922,0
2025-04-01;G0341;IMELSA ENERGÍA SPA;-56922669,0;-5041347465,0
2025-04-01;G0346;DIEGO DE ALMAGRO SOLAR SPA;1828545,0;25317474,0
2025-04-01;G0348;STATKRAFT EOLICO S.A.;14983607,0;1260479489,0
2025-04-01;G0352;CVE PROYECTO VEINTIUNO SPA;872301,0;41172825,0
2025-04-01;G0353;PFV EL CUERVO SPA;354271,0;16546542,0
2025-04-01;G0355;GENERADORA LOS HIBISCOS SPA;-2,0;-110,0
2025-04-01;G0356;LA GLORIA S.A. [EN_REVISION];-136364,0;-10088663,0
2025-04-01;G0358;CABRERO SOLAR SPA;1066353,0;49016004,0
2025-04-01;G0360;CHACABUCO SOLAR SPA;1624535,0;80376193,0
2025-04-01;G0362;DOÑA ANTONIA SOLAR SPA;2728251,0;49201127,0
2025-04-01;G0364;BLU SOLAR SPA;474158,0;23073589,0
2025-04-01;G0365;PLANTA SOLAR TOCOPILLA SPA;10511557,0;58034200,0
2025-04-01;G0368;MILLARAY FOTOVOLTAICA SPA;776531,0;37459054,0
2025-04-01;G0377;PARQUE SOLAR VILLA LONGAVÍ SPA [EN_REVISION];1111386,0;53502752,0
2025-04-01;G0380;PACANA DEL VERANO SPA;436102,0;22158623,0
2025-04-01;G0381;CAPURATA DEL VERANO SPA;380823,0;15776814,0
2025-04-01;G0383;SAN ALFONSO SOLAR SPA;1262498,0;54644664,0
2025-04-01;G0391;SONNEDIX PARQUE SOLAR AMPARO DEL SOL SPA;339270,0;1435552,0
2025-04-01;G0396;LA ACACIA SPA;915890,0;41688060,0
2025-04-01;G0397;CENTRAL HIDROELÉCTRICA SANTA ELENA S.A.;572262,0;48702213,0
2025-04-01;G0398;TACORA ENERGY SPA;-5426,0;-540885,0
2025-04-01;G0402;ENERGÍA SIETE SPA;1060571,0;210653458,0
2025-04-01;G0403;PARQUE FOTOVOLTAICO OCOA SPA;399024,0;20213732,0
2025-04-01;G0404;ENERGÍA GENERACIÓN SPA;27324,0;2733292,0
2025-04-01;G0405;MINICENTRALES ARAUCANÍA S.A.;947463,0;81840695,0
2025-04-01;G0407;TÓRTOLA SPA;314866,0;13281498,0
2025-04-01;G0408;PARQUE SOLAR SANTA LAURA SPA;317851,0;14299130,0
2025-04-01;G0409;INNOVACIÓN ENERGÍA S.A.;2995905,0;464468010,0
2025-04-01;G0413;GENERADORA LA CALERA SPA;-42,0;-4319,0
2025-04-01;G0415;GR ALERCE ANDINO SPA;1580534,0;19185139,0
2025-04-01;G0416;SAMO BAJO SPA;320766,0;1555637,0
2025-04-01;G0417;PRIME ENERGÍA QUICKSTART SPA;-392636,0;-30005410,0
2025-04-01;G0420;PARQUE FOTOVOLTAICO ALICAHUE SOLAR SPA;443398,0;21065906,0
2025-04-01;G0424;PIQUERO SPA;1557133,0;67349681,0
2025-04-01;G0429;SAFIRA ENERGÍA CHILE SPA;-17460068,0;-1466379607,0
2025-04-01;G0430;CERRO DOMINADOR PV S.A.;-61590243,0;-7141880945,0
2025-04-01;G0431;ELÉCTRICA CIPRESILLOS SPA;1225652,0;113779162,0
2025-04-01;G0432;GM HOLDINGS S.A.;-197588141,0;-21987130350,0
2025-04-01;G0434;GENERADORA METROPOLITANA SPA;160813591,0;17026597579,0
2025-04-01;G0435;LUNA ENERGY SPA;251590,0;10384555,0
2025-04-01;G0439;SONNEDIX PARQUE SOLAR PUNTA COLORADA SPA;351738,0;4747548,0
2025-04-01;G0443;PMGD CALLE LARGA SPA;436468,0;22079773,0
2025-04-01;G0444;PACIFIC HYDRO PUNTA SIERRA SPA;17927583,0;1479072604,0
2025-04-01;G0446;ATRIA ENERGÍA SPA;-22063248,0;-2074796552,0
2025-04-01;G0447;PARQUE EÓLICO EL MAITÉN SPA;1802518,0;151226917,0
